,ytid,marvin_classes,labels,tot_speech_ct,child_speech_ct,female_speech_ct,male_speech_ct,other_speech_ct,silence_ct
223,-eDAoheZrY8,"['not_speech', 'not_speech']","['Music', 'Angry music']",0,0,0,0,0,0
224,-eK9VHuiH74,['not_speech'],['Change ringing (campanology)'],0,0,0,0,0,0
225,-eabL1vJMt0,['not_speech'],['Scissors'],0,0,0,0,0,0
226,-f1DNyngKVY,"['not_speech', 'not_speech', 'not_speech']","['Carnatic music', 'Music', 'Sitar']",0,0,0,0,0,0
227,-f6s6kQEHFY,"['not_speech', 'not_speech']","['Music', 'Sad music']",0,0,0,0,0,0
228,-fAGzY9rnaA,"['female_speech', 'not_speech', 'not_speech', 'not_speech', 'speech']","['Female speech, woman speaking', 'Music', 'Crow', 'Caw', 'Speech']",2,0,1,0,1,0
229,-fJsZm3YRc0,"['not_speech', 'not_speech', 'not_speech']","['Reversing beeps', 'Truck', 'Air brake']",0,0,0,0,0,0
230,-fP3n8D3sD4,['not_speech'],['Hair dryer'],0,0,0,0,0,0
231,-fPdOa99Iwg,"['not_speech', 'not_speech']","['Snicker', 'Baby laughter']",0,0,0,0,0,0
232,-fTfRh0_RQ4,['not_speech'],['Car passing by'],0,0,0,0,0,0
233,-fmmdkXn5YA,"['not_speech', 'speech', 'not_speech']","['Belly laugh', 'Speech', 'Inside, public space']",1,0,0,0,1,0
234,-gBOhfAyaGI,['not_speech'],['Single-lens reflex camera'],0,0,0,0,0,0
235,-gCqnkIUmp0,"['speech', 'not_speech', 'speech', 'not_speech']","['Babbling', 'Music', 'Speech', 'Inside, small room']",2,0,0,0,2,0
236,-gKMeeAk460,"['not_speech', 'not_speech']","['Pulleys', 'Mechanisms']",0,0,0,0,0,0
237,-gSfPQqi6nI,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Meow', 'Caterwaul', 'Animal']",0,0,0,0,0,0
238,-gbWL7MJ_kI,['not_speech'],['Opera'],0,0,0,0,0,0
239,-geVmY-Zo3E,"['not_speech', 'not_speech', 'speech']","['Music', 'Yell', 'Speech']",1,0,0,0,1,0
240,-gz_moHFwl4,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Horse', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",1,0,0,0,1,0
241,-h5ZGw9Ci5c,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Drum', 'Drum kit', 'Drum roll', 'Rimshot', 'Bass drum', 'Percussion']",0,0,0,0,0,0
242,-hA3ZkfDz30,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
243,-hJ1YTZ5AGI,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Male singing']",1,0,0,0,1,0
244,-hSMzrWZCAE,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Funk', 'Music', 'Pop music', 'Ska', 'Exciting music']",0,0,0,0,0,0
245,-hYRFCQdbLg,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Musical instrument', 'Steelpan']",0,0,0,0,0,0
246,-hedbpc8T0E,['speech'],['Babbling'],1,0,0,0,1,0
247,-hfAbHHlj44,"['speech', 'not_speech']","['Crowd', 'Battle cry']",1,0,0,0,1,0
248,-hn5Sfg7kX0,['not_speech'],['Patter'],0,0,0,0,0,0
249,-hss7xpzIVc,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Male singing']",1,0,0,0,1,0
250,-i9gpG3vPwA,"['not_speech', 'not_speech']","['Music', 'Burst, pop']",0,0,0,0,0,0
251,-i9uQMysy_A,"['not_speech', 'not_speech']","['Beatboxing', 'Music']",0,0,0,0,0,0
252,-inB65exXFU,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Artillery fire']",0,0,0,0,0,0
253,-ixJaWvAkSw,"['not_speech', 'not_speech']","['Music', 'Sad music']",0,0,0,0,0,0
254,-izmQQrgmsQ,['not_speech'],['Noise'],0,0,0,0,0,0
255,-jA7nRwQp_E,['not_speech'],['Orchestra'],0,0,0,0,0,0
256,-jFSYIHh6zc,"['not_speech', 'speech']","['Whimper', 'Speech']",1,0,0,0,1,0
257,-jLujkP1aaw,"['not_speech', 'not_speech', 'speech']","['Music', 'Single-lens reflex camera', 'Speech']",1,0,0,0,1,0
258,-jZENGDFArw,"['speech', 'not_speech', 'child_speech']","['Speech', 'Clapping', 'Child speech, kid speaking']",2,1,0,0,1,0
259,-jaY3LS3Dv0,"['speech', 'not_speech', 'child_speech']","['Speech', 'Hands', 'Child speech, kid speaking']",2,1,0,0,1,0
260,-jcBFqcdpuI,['not_speech'],['Throat clearing'],0,0,0,0,0,0
261,-ji1W2uf7iM,"['not_speech', 'not_speech']","['Engine', 'Heavy engine (low frequency)']",0,0,0,0,0,0
262,-kE7IL6pnKU,"['not_speech', 'not_speech']","['Sine wave', 'Chirp tone']",0,0,0,0,0,0
263,-kPDH9n0PG4,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Railroad car, train wagon', 'Train horn', 'Rail transport', 'Train', 'Clickety-clack']",0,0,0,0,0,0
264,-kS4J9hxMLQ,"['not_speech', 'not_speech']","['Sizzle', 'Stir']",0,0,0,0,0,0
265,-kWlE2dkoxc,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
266,-klFrl9cscc,"['not_speech', 'speech']","['Clicking', 'Speech']",1,0,0,0,1,0
267,-kpR93atgd8,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Swing music', 'Music of Africa', 'Music', 'Reggae']",0,0,0,0,0,0
268,-l-E3kyNcag,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Brass instrument', 'French horn', 'Trombone', 'Trumpet']",0,0,0,0,0,0
269,-lJctvybAJ8,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Vibraphone']",1,0,0,0,1,0
270,-lK7eYXq2ZQ,"['not_speech', 'speech']","['Radio', 'Speech']",1,0,0,0,1,0
271,-lPXTBXa0tE,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Tapping (guitar technique)', 'Guitar', 'Acoustic guitar', 'Music', 'Musical instrument', 'Steel guitar, slide guitar', 'Strum', 'Plucked string instrument']",0,0,0,0,0,0
272,-lU8pMETgCM,['not_speech'],['Change ringing (campanology)'],0,0,0,0,0,0
273,-lcKnmO7gfo,"['not_speech', 'not_speech', 'not_speech']","['Silence', 'Sniff', 'Inside, small room']",0,0,0,0,0,0
274,-lci0RRFlkA,['not_speech'],['Tubular bells'],0,0,0,0,0,0
275,-ltdnlF_qMU,"['not_speech', 'not_speech']","['Music', 'Single-lens reflex camera']",0,0,0,0,0,0
276,-m9pH0WXQto,"['not_speech', 'not_speech']","['Music', 'Burst, pop']",0,0,0,0,0,0
277,-mKtgDnG0oM,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Female singing']",1,0,0,0,1,0
278,-mN6UH1Gd40,"['not_speech', 'not_speech', 'speech']","['Liquid', 'Fill (with liquid)', 'Speech']",1,0,0,0,1,0
279,-mmJqfAGvGs,['not_speech'],['Arrow'],0,0,0,0,0,0
280,-mpapCZXors,"['not_speech', 'speech']","['Stomach rumble', 'Speech']",1,0,0,0,1,0
281,-mt3Oo7t3aw,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Artillery fire']",0,0,0,0,0,0
282,-n53K1XWaMc,['not_speech'],['String section'],0,0,0,0,0,0
283,-nDPmlHReow,"['speech', 'speech', 'child_speech']","['Crowd', 'Cheering', 'Children shouting']",3,1,0,0,2,0
284,-nJbGyPg6BY,"['not_speech', 'speech']","['Applause', 'Speech']",1,0,0,0,1,0
285,-nQ9a0P1TlY,['not_speech'],['Child singing'],0,0,0,0,0,0
286,-na-0NBG5Ow,"['not_speech', 'not_speech']","['Croak', 'Frog']",0,0,0,0,0,0
287,-nlkWWphiaM,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Folk music', 'Acoustic guitar', 'Music', 'Middle Eastern music']",0,0,0,0,0,0
288,-nv4LwXRnCg,"['not_speech', 'speech']","['Telephone', 'Speech']",1,0,0,0,1,0
289,-o4TvhpbeTY,['not_speech'],['Jingle bell'],0,0,0,0,0,0
290,-oC3FVOx62g,['not_speech'],['Sine wave'],0,0,0,0,0,0
291,-oCfYDEa8EE,['not_speech'],['Heart murmur'],0,0,0,0,0,0
292,-oGJwGEsIiA,"['not_speech', 'speech']","['Splash, splatter', 'Speech']",1,0,0,0,1,0
293,-oSzD8P2BtU,['not_speech'],['Reversing beeps'],0,0,0,0,0,0
294,-ocADGlyaHc,"['not_speech', 'not_speech', 'not_speech']","['Vehicle', 'Helicopter', 'Aircraft']",0,0,0,0,0,0
295,-p-pVVp0Ibo,"['not_speech', 'speech', 'not_speech']","['Radio', 'Hubbub, speech noise, speech babble', 'Sidetone']",1,0,0,0,1,0
296,-pBFsYisTCM,"['not_speech', 'child_speech']","['Vibraphone', 'Child speech, kid speaking']",1,1,0,0,0,0
297,-pDS3yN4B1s,"['not_speech', 'speech', 'not_speech']","['Pig', 'Speech', 'Animal']",1,0,0,0,1,0
298,-pUfYFcsgG4,"['not_speech', 'not_speech', 'not_speech']","['Bell', 'Music', 'Outside, urban or manmade']",0,0,0,0,0,0
299,-q56v8eoD2I,"['not_speech', 'speech']","['Squeal', 'Speech']",1,0,0,0,1,0
300,-q6f1XIGuL4,['not_speech'],['Wheeze'],0,0,0,0,0,0
301,-qBctCzLI5s,"['not_speech', 'speech', 'not_speech', 'not_speech']","['Pig', 'Speech', 'Animal', 'Inside, small room']",1,0,0,0,1,0
302,-qS77R0Y1K8,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bird', 'Bird vocalization, bird call, bird song', 'Coo', 'Pigeon, dove']",0,0,0,0,0,0
303,-q_bj2uHkWc,['not_speech'],['Purr'],0,0,0,0,0,0
304,-qcTD2o6I9s,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Disco', 'Music', 'Techno', 'Trance music', 'Dubstep', 'Dance music', 'Hip hop music']",0,0,0,0,0,0
305,-qfsR2ZEUcw,"['not_speech', 'speech']","['Buzz', 'Speech']",1,0,0,0,1,0
306,-qpgeVTesdE,"['not_speech', 'speech', 'not_speech']","['Scissors', 'Speech', 'Inside, small room']",1,0,0,0,1,0
307,-qtYcqvW_oc,['not_speech'],['Orchestra'],0,0,0,0,0,0
308,-qxw8nbLj_0,['not_speech'],['Waterfall'],0,0,0,0,0,0
309,-r2-9oyIzkQ,"['not_speech', 'not_speech']","['Music', 'Male singing']",0,0,0,0,0,0
310,-rb6uia1wSo,"['not_speech', 'not_speech']","['Clarinet', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
311,-rj9TENwPzQ,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Yell', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
312,-s5ZidRvnjQ,['not_speech'],['Singing bowl'],0,0,0,0,0,0
313,-s8GfWT7_I0,['not_speech'],['Squeak'],0,0,0,0,0,0
314,-sEh3pYmT1E,['not_speech'],['Boom'],0,0,0,0,0,0
315,-sevczF5etI,"['not_speech', 'not_speech', 'not_speech']","['Background music', 'Music', 'Sad music']",0,0,0,0,0,0
316,-spqqACI6UQ,"['not_speech', 'speech']","['Skateboard', 'Speech']",1,0,0,0,1,0
317,-suGlxVxdCM,"['not_speech', 'not_speech', 'speech']","['Traditional music', 'Music', 'Speech']",1,0,0,0,1,0
318,-t-htrAtNvM,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Reversing beeps', 'Truck', 'Vehicle', 'Speech']",1,0,0,0,1,0
319,-tBM2ZfncoU,['not_speech'],['Sound effect'],0,0,0,0,0,0
320,-tKZOl4q1Kw,"['not_speech', 'not_speech']","['Electronic music', 'Music']",0,0,0,0,0,0
321,-taO6N-rxv4,"['not_speech', 'not_speech']","['Music', 'Gurgling']",0,0,0,0,0,0
322,-toIkHblwZU,['speech'],['Grunt'],1,0,0,0,1,0
323,-tptsFSnu60,['not_speech'],['Hair dryer'],0,0,0,0,0,0
324,-uGHAvfqs2I,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Meow', 'Caterwaul', 'Animal']",0,0,0,0,0,0
325,-uaTK8sa5Ms,"['not_speech', 'not_speech']","['Banjo', 'Music']",0,0,0,0,0,0
326,-vBj0PZ1RF0,"['not_speech', 'not_speech', 'speech']","['Applause', 'Music', 'Sigh']",1,0,0,0,1,0
327,-vRhQeleXzE,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Air horn, truck horn', 'Toot', 'Vehicle', 'Traffic noise, roadway noise', 'Car', 'Outside, urban or manmade']",0,0,0,0,0,0
328,-vZ-_4oFCzs,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Meow', 'Caterwaul', 'Animal']",0,0,0,0,0,0
329,-vg8ttgP32I,['not_speech'],['Car passing by'],0,0,0,0,0,0
330,-w12aSkQ9No,"['not_speech', 'not_speech', 'not_speech']","['Country', 'Music', 'Opera']",0,0,0,0,0,0
331,-w8maIWtnUk,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Reverberation', 'Echo', 'Effects unit', 'Electric guitar', 'Music']",0,0,0,0,0,0
332,-wHOJSFITTg,['not_speech'],['Gargling'],0,0,0,0,0,0
333,-wQ8El8J_dE,"['not_speech', 'not_speech', 'speech']","['Door', 'Sliding door', 'Speech']",1,0,0,0,1,0
334,-wiXdIMwM-I,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Music', 'Tap', 'Knock', 'Speech']",1,0,0,0,1,0
335,-wnDAPcoPsk,"['not_speech', 'not_speech']","['Organ', 'Hammond organ']",0,0,0,0,0,0
336,-wwmAy7sUrM,"['not_speech', 'not_speech']","['Music', 'Chink, clink']",0,0,0,0,0,0
337,-wymN80CiYU,"['not_speech', 'not_speech']","['Music', 'Happy music']",0,0,0,0,0,0
338,-xCaTrKy1CI,"['not_speech', 'not_speech', 'not_speech']","['Marimba, xylophone', 'Glockenspiel', 'Mallet percussion']",0,0,0,0,0,0
339,-xQbyezhw_k,['not_speech'],['Hair dryer'],0,0,0,0,0,0
340,-xfgovG6-KU,"['not_speech', 'not_speech', 'speech']","['Door', 'Sliding door', 'Speech']",1,0,0,0,1,0
341,-xuq3kOwGGw,"['not_speech', 'not_speech']","['Whoosh, swoosh, swish', 'Sound effect']",0,0,0,0,0,0
342,-xvjztZlMZE,"['not_speech', 'not_speech']","['Music', 'Pulse']",0,0,0,0,0,0
343,-yTHDQZL1dE,"['not_speech', 'not_speech']","['Whir', 'Medium engine (mid frequency)']",0,0,0,0,0,0
344,-yc2dgZAkgM,"['not_speech', 'not_speech', 'speech']","['Music', 'Squeak', 'Speech']",1,0,0,0,1,0
345,-yrutqBKk-U,"['not_speech', 'speech']","['Television', 'Speech']",1,0,0,0,1,0
346,-z3n74RK92U,"['not_speech', 'not_speech', 'speech']","['Engine knocking', 'Engine', 'Speech']",1,0,0,0,1,0
347,-z4OZ7ls5Bo,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Musical instrument', 'Ukulele', 'Speech', 'Plucked string instrument']",1,0,0,0,1,0
348,-zCtwbk005g,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Meow', 'Caterwaul']",0,0,0,0,0,0
349,-zI7FN8cMIE,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Toot', 'Vehicle', 'Vehicle horn, car horn, honking', 'Car']",0,0,0,0,0,0
350,-zNEcuo28oE,"['not_speech', 'not_speech', 'not_speech']","['Reversing beeps', 'Truck', 'Vehicle']",0,0,0,0,0,0
351,-zgGL2o1jqw,"['not_speech', 'not_speech']","['Toilet flush', 'Water']",0,0,0,0,0,0
352,-znnr5EbiAc,['not_speech'],"['Whoosh, swoosh, swish']",0,0,0,0,0,0
353,0-2Onbywljo,"['not_speech', 'not_speech', 'speech', 'speech']","['Music', 'Pig', 'Grunt', 'Speech']",2,0,0,0,2,0
354,0-6N0Qagy5A,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Bicycle bell', 'Synthesizer']",0,0,0,0,0,0
355,0-EgET9q3qE,"['not_speech', 'not_speech']","['Organ', 'Electronic organ']",0,0,0,0,0,0
356,0-Hzui4Qpl4,"['speech', 'not_speech']","['Speech', 'Boiling']",1,0,0,0,1,0
357,0-N62G9etNE,"['not_speech', 'speech', 'speech', 'not_speech']","['Music', 'Groan', 'Speech', 'Music of Latin America']",2,0,0,0,2,0
358,0-ljtP6WJrI,['not_speech'],['Whistling'],0,0,0,0,0,0
359,0-o0oZvSFOk,"['not_speech', 'not_speech', 'speech']","['Sheep', 'Bleat', 'Speech']",1,0,0,0,1,0
360,0-yskgO46Bg,"['not_speech', 'speech']","[""Dental drill, dentist's drill"", 'Speech']",1,0,0,0,1,0
361,007P6bFgRCU,"['not_speech', 'not_speech']","['Brass instrument', 'Trumpet']",0,0,0,0,0,0
362,00AGIhlv-w0,"['not_speech', 'not_speech', 'not_speech']","['Sanding', 'Rub', 'Wood']",0,0,0,0,0,0
363,00FBAdjlF4g,['not_speech'],['Creak'],0,0,0,0,0,0
364,00KM53yZi2A,['not_speech'],['Printer'],0,0,0,0,0,0
365,00XaUxjGuX8,['not_speech'],['Bouncing'],0,0,0,0,0,0
366,00cREXaIlnQ,"['not_speech', 'not_speech']","['Boat, Water vehicle', 'Rowboat, canoe, kayak']",0,0,0,0,0,0
367,00cjBW18AMM,"['not_speech', 'not_speech']","['Music', 'Funny music']",0,0,0,0,0,0
368,00iiNF4tn4o,['not_speech'],['Train whistle'],0,0,0,0,0,0
369,00mJnXKtToE,"['not_speech', 'not_speech']","['Music', 'Burst, pop']",0,0,0,0,0,0
370,00vYncpl0pk,"['not_speech', 'not_speech']","['Video game music', 'Music']",0,0,0,0,0,0
371,00wORCOKNHw,['not_speech'],['Clip-clop'],0,0,0,0,0,0
372,00z0M1DJyAw,"['not_speech', 'not_speech', 'not_speech']","['Turkey', 'Fowl', 'Gobble']",0,0,0,0,0,0
373,01CiQ6VDxbo,['not_speech'],['Yell'],0,0,0,0,0,0
374,01SaXyGY5SM,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Cat', 'Domestic animals, pets', 'Caterwaul', 'Speech', 'Animal']",1,0,0,0,1,0
375,01he_d18c8o,"['not_speech', 'not_speech']","['Train whistle', 'Steam whistle']",0,0,0,0,0,0
376,01x0zZpL87I,"['not_speech', 'speech']","['Clatter', 'Speech']",1,0,0,0,1,0
377,02-0m4RbDUI,"['not_speech', 'not_speech', 'speech']","['Door', 'Knock', 'Speech']",1,0,0,0,1,0
378,02Ak1eIyj3M,"['not_speech', 'not_speech', 'not_speech']","['Ambulance (siren)', 'Emergency vehicle', 'Siren']",0,0,0,0,0,0
379,02Fdq2tyIWI,"['not_speech', 'not_speech']","['Music', 'Happy music']",0,0,0,0,0,0
380,02UvvE1oA1I,"['not_speech', 'not_speech']","['Music', 'Bleat']",0,0,0,0,0,0
381,02XbmweOzOY,['not_speech'],['Jackhammer'],0,0,0,0,0,0
382,03IZHwOh2eQ,['not_speech'],"['Chewing, mastication']",0,0,0,0,0,0
383,03Q2SbeP_cw,"['not_speech', 'not_speech', 'not_speech']","['Ambulance (siren)', 'Emergency vehicle', 'Siren']",0,0,0,0,0,0
384,03Uz8L0u07Q,"['not_speech', 'not_speech']","['Wild animals', 'Animal']",0,0,0,0,0,0
385,03aJ_RcnBko,['not_speech'],['Hammer'],0,0,0,0,0,0
386,03c-hmoUfuc,"['not_speech', 'speech', 'not_speech']","['Telephone bell ringing', 'Speech', 'Inside, small room']",1,0,0,0,1,0
387,03c2pnO2Xv0,['not_speech'],['Crushing'],0,0,0,0,0,0
388,03zeVlBWhdY,"['not_speech', 'speech']","['Whimper', 'Speech']",1,0,0,0,1,0
389,0439dMJj-FY,"['not_speech', 'not_speech']","['Thunderstorm', 'Thunder']",0,0,0,0,0,0
390,043ltTrTSno,"['not_speech', 'not_speech']","['Music', 'Synthetic singing']",0,0,0,0,0,0
391,0474eRAlFLY,"['not_speech', 'not_speech']","['Bagpipes', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
392,04ChQ0fqzxQ,"['not_speech', 'speech']","['Shuffling cards', 'Speech']",1,0,0,0,1,0
393,04ISXje8c_g,"['not_speech', 'not_speech', 'speech']","['Music', 'Ping', 'Speech']",1,0,0,0,1,0
394,04NjXsLyCl4,"['not_speech', 'not_speech']","['Music', 'Rattle']",0,0,0,0,0,0
395,04QV0Xi5YTk,"['not_speech', 'not_speech']","['Zither', 'Pizzicato']",0,0,0,0,0,0
396,04xLK7R5wNA,['not_speech'],['Crunch'],0,0,0,0,0,0
397,055kC3FYxK0,"['not_speech', 'not_speech', 'speech']","['Music', 'Bang', 'Speech']",1,0,0,0,1,0
398,05JAmKFVy44,"['not_speech', 'not_speech']","['Music', 'Tick-tock']",0,0,0,0,0,0
399,05rzRNMhoL0,['not_speech'],['Chop'],0,0,0,0,0,0
400,06Nq51sogmQ,"['not_speech', 'not_speech', 'not_speech']","['Ratchet, pawl', 'Gears', 'Mechanisms']",0,0,0,0,0,0
401,06pzMwo6VHA,"['not_speech', 'not_speech', 'not_speech']","['Marimba, xylophone', 'Glockenspiel', 'Mallet percussion']",0,0,0,0,0,0
402,06rCpqwkcDw,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Snoring', 'Domestic animals, pets', 'Dog', 'Animal']",0,0,0,0,0,0
403,06si40RVDco,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Motorcycle', 'Idling', 'Vehicle', 'Medium engine (mid frequency)']",0,0,0,0,0,0
404,076qdKSC8nU,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Tapping (guitar technique)', 'Electric guitar', 'Guitar', 'Music', 'Speech', 'Distortion']",1,0,0,0,1,0
405,07AQUF6A_mg,['not_speech'],['Hammer'],0,0,0,0,0,0
406,07FxCXxknY4,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bass guitar', 'Guitar', 'Acoustic guitar', 'Music', 'Musical instrument', 'Strum', 'Happy music']",0,0,0,0,0,0
407,07I7v5ISD7Y,['not_speech'],['Hair dryer'],0,0,0,0,0,0
408,07mCK08xGRc,"['not_speech', 'not_speech', 'speech']","['Music', 'Bang', 'Speech']",1,0,0,0,1,0
409,07rwFurzpw8,"['not_speech', 'not_speech', 'speech']","['Music', 'Single-lens reflex camera', 'Speech']",1,0,0,0,1,0
410,07xGXxIHOL4,"['not_speech', 'not_speech']","['Music', 'Wedding music']",0,0,0,0,0,0
411,08Cm_RuvHmk,"['not_speech', 'not_speech']","['Zither', 'Pizzicato']",0,0,0,0,0,0
412,08QQAMaw24E,"['not_speech', 'not_speech']","['Music', 'Bang']",0,0,0,0,0,0
413,08Ua8a01P5g,"['not_speech', 'speech']","['Breaking', 'Speech']",1,0,0,0,1,0
414,08mf5GxT820,"['not_speech', 'not_speech']","['Music', 'Shuffle']",0,0,0,0,0,0
415,08wKt83tR5E,"['not_speech', 'not_speech']","['Music', 'Tambourine']",0,0,0,0,0,0
416,08wOPt-2PeE,['not_speech'],['Yodeling'],0,0,0,0,0,0
417,097K1uMIPyQ,"['not_speech', 'speech', 'speech']","['Music', 'Speech', 'Speech synthesizer']",2,0,0,0,2,0
418,09kqMqn5rWs,"['speech', 'child_speech', 'child_speech', 'not_speech']","['Speech', 'Child speech, kid speaking', 'Children playing', 'Outside, rural or natural']",3,2,0,0,1,0
419,09lQmg2wvsY,"['not_speech', 'not_speech']","['Sampler', 'Music']",0,0,0,0,0,0
420,09pZj6CEvRw,['not_speech'],['Church bell'],0,0,0,0,0,0
421,09rHHvq75-U,['not_speech'],['Chirp tone'],0,0,0,0,0,0
422,0A-VisU1k8U,['not_speech'],['Arrow'],0,0,0,0,0,0
423,0AA0R8gbxcI,"['not_speech', 'not_speech', 'speech']","['Reverberation', 'Field recording', 'Speech']",1,0,0,0,1,0
424,0ARh-9Amrv0,"['not_speech', 'speech']","['Knock', 'Speech']",1,0,0,0,1,0
425,0AkRWunFZPk,"['not_speech', 'speech']","['Crunch', 'Speech']",1,0,0,0,1,0
426,0AqnCSdkjQ0,"['not_speech', 'not_speech']","['Liquid', 'Drip']",0,0,0,0,0,0
427,0B7fwvTtvLM,"['not_speech', 'not_speech']","['Basketball bounce', 'Trickle, dribble']",0,0,0,0,0,0
428,0BCXcbaLeoA,"['not_speech', 'not_speech']","['Breaking', 'Chink, clink']",0,0,0,0,0,0
429,0BauNGmZtTU,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Rain', 'Thunderstorm', 'Thunder', 'Rain on surface']",0,0,0,0,0,0
430,0BgI0XxW0kE,"['not_speech', 'speech']","['Air conditioning', 'Speech']",1,0,0,0,1,0
431,0BlmXxLck5g,['not_speech'],['Synthetic singing'],0,0,0,0,0,0
432,0CA5CPHRXDc,"['not_speech', 'not_speech', 'not_speech']","['Insect', 'Mosquito', 'Fly, housefly']",0,0,0,0,0,0
433,0CJFt950vOk,"['not_speech', 'not_speech']","['Siren', 'Civil defense siren']",0,0,0,0,0,0
434,0CTgEP0SIVg,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bird', 'Bird vocalization, bird call, bird song', 'Insect', 'Chirp, tweet', 'Cricket']",0,0,0,0,0,0
435,0Cd8q2Zg1Mc,['not_speech'],['Snoring'],0,0,0,0,0,0
436,0Cl6hXpryhY,"['not_speech', 'speech']","['Basketball bounce', 'Grunt']",1,0,0,0,1,0
437,0Cu33yBwAPg,['not_speech'],['Church bell'],0,0,0,0,0,0
438,0CzC0-cXe8M,"['not_speech', 'not_speech']","['Lawn mower', 'Vehicle']",0,0,0,0,0,0
439,0D9ZiiYArKw,"['not_speech', 'speech']","['Flap', 'Speech']",1,0,0,0,1,0
440,0DJP7ywh7nc,['not_speech'],['Steam whistle'],0,0,0,0,0,0
441,0DizopdPMBw,"['not_speech', 'not_speech']","['Music', 'Exciting music']",0,0,0,0,0,0
442,0DwRfesDQvE,['not_speech'],['Rattle'],0,0,0,0,0,0
443,0DzsPL-xElE,"['not_speech', 'not_speech']","['Chainsaw', 'Motorcycle']",0,0,0,0,0,0
444,0EI7FxbdsUE,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Gush']",1,0,0,0,1,0
445,0EOQco76eXQ,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bass guitar', 'Music', 'Musical instrument', 'Wedding music']",0,0,0,0,0,0
446,0EQYTfW7TDc,['not_speech'],['Chopping (food)'],0,0,0,0,0,0
447,0EvpBtracsk,"['not_speech', 'not_speech']","['Music', 'Radio']",0,0,0,0,0,0
448,0EyIdGgbPEo,"['not_speech', 'not_speech', 'speech']","['Music', 'Bang', 'Speech']",1,0,0,0,1,0
449,0EyJ15KLxg4,"['not_speech', 'not_speech', 'not_speech']","['Organ', 'Hammond organ', 'Electronic organ']",0,0,0,0,0,0
450,0F-Z0zF1504,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Pop music', 'Soul music']",0,0,0,0,0,0
451,0F04c_rY4aw,['not_speech'],['Howl'],0,0,0,0,0,0
452,0FjrveIENzI,"['not_speech', 'not_speech']","['Music', 'Shuffle']",0,0,0,0,0,0
453,0Fzrv1GXHPI,['not_speech'],['Sine wave'],0,0,0,0,0,0
